Order Number,Order Date and Time,Order_City,Restaurant Type,Total Bill (in Saudi Riyals),Delivery Duration (in minutes),Customer Rating (from 1 to 5 stars)
7700,6/15/2022 23:24,Buraidah,Sweets,779.17,9,3
7701,3/3/2022 23:01,Buraidah,Fast Food,277.48,6,3
7702,5/17/2023 20:42,Jeddah,Bakeries,381.93,4,4
7703,6/10/2024 8:12,Khobar,Barbecue,437.00,6,5
7704,3/29/2024 22:29,Abha,Vegetarian/Vegan,505.71,10,3
7705,6/9/2024 1:29,Tabuk,Indian Cuisine,322.79,8,1
7706,12/25/2023 15:32,Riyadh,Sweets,70.20,13,4
7707,10/30/2024 22:51,Khobar,Pizzeria,113.00,10,3
7708,1/31/2024 18:02,Mecca,Italian Cuisine,321.62,10,1
7709,4/11/2024 2:18,Khobar,Bakeries,672.90,11,3
7710,6/27/2022 23:10,Abha,Indian Cuisine,416.71,12,2
7711,6/4/2024 17:26,Abha,Sweets,44.95,5,5
7712,12/31/2022 17:39,Mecca,Indian Cuisine,215.67,7,2
7713,11/4/2023 9:03,Dammam,Vegetarian/Vegan,401.98,6,4
7714,11/21/2023 19:06,Medina,Italian Cuisine,576.06,6,4
7715,3/30/2022 16:51,Mecca,Bakeries,515.21,19,3
7716,6/28/2022 1:28,Abha,Sweets,118.35,13,5
7717,4/15/2023 18:54,Mecca,Barbecue,631.49,19,1
7718,10/8/2023 19:20,Hail,Sweets,241.89,16,5
7719,8/19/2023 23:08,Khobar,Italian Cuisine,69.06,18,3
7720,8/13/2024 16:30,Riyadh,Pizzeria,540.52,18,1
7721,6/30/2024 12:10,Mecca,Burger,183.52,17,1
7722,11/2/2024 14:03,Hail,Coffee,430.52,9,3
7723,1/2/2022 19:32,Buraidah,Coffee,477.05,18,2
7724,5/3/2022 1:53,Dammam,Sweets,475.19,6,1
7725,8/27/2024 3:06,Hail,Bakeries,693.51,17,5
7726,4/8/2023 15:02,Jeddah,Barbecue,213.41,15,2
7727,7/4/2022 5:50,Mecca,Bakeries,523.64,8,3
7728,4/23/2024 21:35,Mecca,Sweets,273.24,9,4
7729,4/24/2023 0:32,Tabuk,Pizzeria,794.06,4,2
7730,4/29/2024 3:29,Dammam,Indian Cuisine,738.23,19,4
7731,11/7/2022 11:39,Mecca,Italian Cuisine,642.10,18,4
7732,10/21/2024 7:18,Hail,Burger,414.43,6,2
7733,7/2/2022 1:11,Tabuk,Pizzeria,62.51,15,3
7734,7/29/2022 11:31,Riyadh,Coffee,431.33,10,2
7735,1/7/2022 22:25,Dammam,Sushi,72.06,8,4
7736,3/19/2023 18:47,Dammam,Indian Cuisine,731.04,17,3
7737,8/31/2024 15:33,Dammam,Sushi,745.61,19,3
7738,3/16/2022 18:53,Abha,Indian Cuisine,280.54,19,2
7739,2/1/2022 23:17,Dammam,Pizzeria,315.26,12,1
7740,12/23/2022 8:24,Abha,Sushi,710.80,4,2
7741,12/10/2024 22:41,Buraidah,Indian Cuisine,796.20,13,4
7742,4/9/2024 19:32,Khobar,Barbecue,283.99,5,2
7743,1/21/2025 3:44,Dammam,Sushi,276.75,7,1
7744,9/20/2024 1:11,Jeddah,Vegetarian/Vegan,339.14,15,3
7745,1/11/2023 16:17,Buraidah,Coffee,203.95,13,4
7746,9/2/2024 0:20,Hail,Vegetarian/Vegan,523.38,20,2
7747,9/9/2023 8:17,Tabuk,Sweets,717.80,14,4
7748,2/15/2023 15:59,Riyadh,Sweets,535.69,6,3
7749,2/6/2024 11:55,Medina,Barbecue,370.24,15,4
7750,6/3/2024 16:22,Medina,Sushi,492.86,5,1
7751,6/14/2023 15:23,Hail,Coffee,593.33,15,5
7752,8/12/2024 15:20,Hail,Bakeries,579.05,15,5
7753,3/21/2023 14:57,Mecca,Bakeries,741.24,11,4
7754,9/22/2023 16:39,Hail,Indian Cuisine,420.75,15,3
7755,1/27/2023 8:24,Khobar,Coffee,51.41,15,3
7756,1/25/2024 17:49,Medina,Indian Cuisine,782.01,18,2
7757,5/22/2022 9:59,Dammam,Burger,473.89,15,5
7758,1/3/2025 17:49,Buraidah,Bakeries,601.07,11,1
7759,12/22/2024 10:52,Tabuk,Bakeries,465.14,8,1
7760,8/28/2024 12:35,Dammam,Italian Cuisine,202.93,10,2
7761,11/4/2023 5:49,Riyadh,Italian Cuisine,559.25,17,1
7762,4/17/2022 10:40,Mecca,Coffee,602.86,16,2
7763,4/13/2024 17:16,Dammam,Pizzeria,596.94,11,3
7764,9/25/2023 15:55,Tabuk,Burger,770.89,11,1
7765,5/17/2022 20:54,Hail,Coffee,96.02,10,3
7766,9/27/2023 17:13,Abha,Fast Food,314.18,4,3
7767,1/26/2022 12:47,Khobar,Fast Food,577.63,12,3
7768,12/5/2024 23:24,Mecca,Sushi,718.23,14,4
7769,6/11/2022 18:08,Riyadh,Pizzeria,679.97,19,4
7770,12/29/2023 3:04,Mecca,Indian Cuisine,379.65,19,4
7771,5/10/2023 12:35,Khobar,Seafood,388.06,8,3
7772,12/31/2022 22:05,Abha,Indian Cuisine,797.90,12,3
7773,2/8/2023 7:29,Abha,Sweets,754.04,13,4
7774,3/7/2022 9:52,Jeddah,Burger,126.81,13,3
7775,9/18/2023 23:38,Riyadh,Fast Food,238.77,16,2
7776,8/15/2022 14:32,Medina,Indian Cuisine,352.91,8,2
7777,3/26/2024 8:20,Abha,Seafood,353.74,6,2
7778,5/18/2022 13:12,Mecca,Sushi,50.65,13,4
7779,11/6/2023 4:47,Hail,Seafood,240.31,13,2
7780,1/26/2024 9:36,Hail,Coffee,443.33,5,1
7781,4/26/2022 4:13,Tabuk,Bakeries,142.45,18,4
7782,4/14/2024 4:24,Dammam,Vegetarian/Vegan,281.53,14,4
7783,2/6/2022 14:06,Dammam,Barbecue,455.36,19,2
7784,8/22/2023 15:38,Abha,Barbecue,741.41,11,4
7785,3/23/2023 1:46,Mecca,Vegetarian/Vegan,41.03,14,3
7786,4/12/2024 3:49,Jeddah,Burger,554.67,19,2
7787,5/4/2022 1:02,Medina,Italian Cuisine,160.66,16,3
7788,3/8/2022 12:36,Hail,Burger,261.11,17,3
7789,7/21/2024 13:38,Abha,Sweets,216.45,13,1
7790,9/19/2022 12:44,Medina,Burger,117.06,9,2
7791,12/24/2022 4:09,Buraidah,Bakeries,186.01,14,5
7792,7/8/2024 10:58,Dammam,Barbecue,705.78,16,4
7793,8/2/2022 21:04,Tabuk,Fast Food,764.75,18,4
7794,11/12/2024 12:05,Medina,Sweets,67.60,15,3
7795,11/3/2024 21:57,Buraidah,Indian Cuisine,628.88,10,3
7796,9/17/2024 19:17,Hail,Seafood,581.99,15,1
7797,5/2/2022 7:13,Jeddah,Seafood,468.63,5,3
7798,7/23/2023 1:10,Jeddah,Barbecue,246.71,16,4
7799,9/19/2022 19:05,Hail,Italian Cuisine,189.40,19,1
7800,9/8/2023 8:27,Abha,Bakeries,147.22,19,5
7801,10/4/2023 9:35,Hail,Coffee,378.34,13,2
7802,7/21/2024 10:22,Mecca,Seafood,244.01,20,5
7803,5/8/2023 10:03,Mecca,Bakeries,419.22,14,3
7804,2/12/2024 0:41,Riyadh,Bakeries,412.20,7,2
7805,2/13/2023 4:48,Abha,Pizzeria,474.52,12,2
7806,7/18/2023 8:35,Khobar,Burger,107.94,9,4
7807,1/11/2022 3:59,Dammam,Fast Food,612.62,18,4
7808,3/2/2023 15:58,Mecca,Seafood,361.94,4,4
7809,8/12/2023 6:13,Hail,Pizzeria,713.18,8,3
7810,8/1/2022 22:48,Jeddah,Indian Cuisine,453.50,6,2
7811,4/8/2023 20:54,Riyadh,Vegetarian/Vegan,379.22,15,4
7812,5/16/2024 1:41,Buraidah,Pizzeria,409.64,14,2
7813,4/27/2024 12:42,Mecca,Indian Cuisine,308.37,11,3
7814,7/31/2023 3:54,Abha,Sweets,382.50,18,2
7815,12/8/2024 18:14,Abha,Sweets,235.52,7,1
7816,11/6/2022 11:52,Dammam,Italian Cuisine,772.79,6,3
7817,1/25/2023 5:14,Mecca,Fast Food,490.91,17,2
7818,8/28/2022 12:46,Dammam,Sushi,119.18,18,4
7819,4/6/2022 11:00,Buraidah,Fast Food,698.28,11,4
7820,11/19/2023 16:42,Tabuk,Indian Cuisine,57.72,9,1
7821,7/28/2024 8:59,Mecca,Indian Cuisine,112.89,6,3
7822,10/18/2024 8:27,Tabuk,Indian Cuisine,481.62,5,2
7823,11/20/2022 22:06,Buraidah,Burger,287.79,10,2
7824,5/9/2024 12:04,Riyadh,Burger,133.20,5,3
7825,2/19/2024 1:10,Tabuk,Barbecue,191.74,19,3
7826,2/18/2022 14:28,Khobar,Fast Food,545.10,4,2
7827,9/19/2023 3:41,Medina,Vegetarian/Vegan,157.32,8,3
7828,5/18/2022 21:52,Jeddah,Pizzeria,301.59,8,3
7829,1/10/2025 17:05,Riyadh,Pizzeria,345.39,6,4
7830,4/17/2023 6:22,Hail,Vegetarian/Vegan,413.02,16,3
7831,1/4/2022 2:23,Mecca,Fast Food,50.15,11,5
7832,11/26/2023 23:10,Khobar,Barbecue,138.93,10,3
7833,2/5/2023 18:06,Buraidah,Indian Cuisine,696.52,12,5
7834,7/4/2024 1:55,Buraidah,Pizzeria,380.58,7,5
7835,5/8/2023 19:58,Khobar,Sweets,173.84,8,2
7836,1/12/2022 12:03,Dammam,Vegetarian/Vegan,357.66,10,4
7837,10/4/2022 3:09,Khobar,Italian Cuisine,400.10,5,3
7838,3/4/2024 17:10,Khobar,Sweets,775.87,19,2
7839,1/28/2025 7:30,Tabuk,Sweets,285.98,7,5
7840,9/24/2024 22:19,Mecca,Fast Food,614.72,20,2
7841,9/9/2023 9:33,Medina,Bakeries,560.64,7,2
7842,5/17/2022 3:00,Jeddah,Italian Cuisine,99.96,9,2
7843,8/19/2024 3:24,Buraidah,Barbecue,408.75,6,4
7844,8/10/2024 5:27,Jeddah,Seafood,281.49,9,4
7845,11/20/2022 21:19,Jeddah,Fast Food,171.77,13,2
7846,3/28/2023 6:59,Medina,Burger,411.44,8,1
7847,2/4/2024 18:18,Dammam,Bakeries,60.91,5,4
7848,6/15/2023 19:03,Khobar,Fast Food,714.18,19,4
7849,7/17/2024 12:34,Abha,Italian Cuisine,735.44,18,3
7850,6/17/2023 3:34,Buraidah,Vegetarian/Vegan,635.01,17,3
7851,1/16/2023 13:23,Medina,Fast Food,95.76,9,2
7852,1/19/2022 23:54,Jeddah,Barbecue,416.03,9,4
7853,6/22/2024 11:01,Mecca,Vegetarian/Vegan,369.13,9,4
7854,12/25/2023 0:15,Mecca,Coffee,425.28,19,2
7855,5/1/2024 18:45,Medina,Vegetarian/Vegan,369.26,8,2
7856,1/22/2024 18:09,Medina,Bakeries,610.75,13,1
7857,9/14/2024 7:01,Riyadh,Bakeries,276.70,20,3
7858,9/17/2024 17:25,Buraidah,Vegetarian/Vegan,730.12,7,4
7859,10/11/2024 9:20,Abha,Bakeries,706.41,13,5
7860,3/30/2024 12:43,Riyadh,Pizzeria,103.84,7,2
7861,8/22/2022 12:02,Abha,Fast Food,469.08,15,4
7862,1/7/2023 11:56,Tabuk,Fast Food,207.06,9,2
7863,9/23/2023 8:56,Dammam,Pizzeria,618.25,11,1
7864,4/29/2024 15:28,Tabuk,Italian Cuisine,760.82,9,1
7865,10/26/2023 19:49,Hail,Indian Cuisine,542.00,18,4
7866,9/11/2022 9:48,Buraidah,Indian Cuisine,95.28,15,2
7867,4/11/2023 18:36,Medina,Fast Food,242.38,15,4
7868,9/12/2022 18:48,Tabuk,Fast Food,467.11,11,3
7869,8/14/2022 3:21,Khobar,Bakeries,59.17,13,4
7870,1/6/2022 9:50,Riyadh,Indian Cuisine,502.81,10,2
7871,1/17/2023 23:49,Hail,Vegetarian/Vegan,760.66,12,2
7872,6/29/2023 23:46,Khobar,Vegetarian/Vegan,771.73,14,4
7873,11/27/2023 22:48,Khobar,Coffee,569.89,7,2
7874,5/20/2024 14:23,Buraidah,Sushi,191.10,10,3
7875,6/1/2023 0:21,Abha,Coffee,158.80,17,3
7876,3/12/2024 19:14,Tabuk,Bakeries,658.44,10,3
7877,11/5/2022 8:31,Hail,Indian Cuisine,691.08,15,3
7878,6/13/2023 7:46,Dammam,Sushi,347.30,17,4
7879,10/26/2023 15:22,Riyadh,Barbecue,342.66,11,4
7880,5/27/2022 12:08,Mecca,Coffee,406.59,4,1
7881,12/7/2022 14:15,Khobar,Burger,305.26,10,4
7882,6/27/2023 10:37,Dammam,Barbecue,760.08,12,4
7883,11/13/2023 17:10,Medina,Italian Cuisine,43.15,17,3
7884,1/9/2025 0:53,Medina,Barbecue,781.43,11,5
7885,5/14/2023 10:35,Abha,Bakeries,753.75,10,2
7886,4/23/2022 7:17,Jeddah,Coffee,327.78,19,5
7887,3/19/2022 0:51,Jeddah,Seafood,306.02,12,4
7888,11/26/2024 10:49,Mecca,Indian Cuisine,397.12,17,4
7889,2/23/2024 9:23,Abha,Burger,662.72,14,3
7890,9/23/2023 22:59,Mecca,Indian Cuisine,764.53,8,5
7891,6/30/2023 15:25,Medina,Coffee,256.72,10,3
7892,4/10/2023 7:14,Dammam,Bakeries,467.40,8,5
7893,12/21/2022 1:11,Buraidah,Vegetarian/Vegan,284.18,19,4
7894,5/1/2024 18:58,Hail,Sushi,684.68,7,3
7895,1/3/2025 6:52,Khobar,Coffee,286.55,9,4
7896,6/29/2024 6:00,Dammam,Fast Food,625.35,13,5
7897,11/28/2023 6:48,Riyadh,Sweets,226.71,17,3
7898,9/29/2023 21:44,Medina,Coffee,594.78,9,2
7899,10/21/2022 20:42,Hail,Coffee,794.84,5,1
7900,5/30/2022 12:49,Jeddah,Coffee,242.06,10,5
7901,12/14/2024 3:30,Buraidah,Italian Cuisine,712.07,16,1
7902,1/3/2022 12:41,Buraidah,Seafood,82.86,12,2
7903,3/25/2023 19:32,Buraidah,Barbecue,140.34,8,4
7904,5/6/2024 17:50,Medina,Coffee,676.49,12,2
7905,9/16/2023 21:39,Hail,Barbecue,730.60,15,5
7906,7/2/2024 22:52,Abha,Sweets,789.90,11,5
7907,3/12/2023 22:13,Riyadh,Pizzeria,295.64,12,2
7908,8/11/2024 7:06,Dammam,Sweets,708.85,9,4
7909,8/5/2023 5:37,Jeddah,Bakeries,643.41,5,2
7910,10/21/2022 18:04,Khobar,Indian Cuisine,114.56,20,2
7911,5/17/2024 14:53,Jeddah,Sweets,196.11,11,3
7912,10/22/2023 11:24,Dammam,Sushi,735.63,4,3
7913,10/7/2022 16:35,Mecca,Sushi,67.81,14,1
7914,4/16/2022 5:16,Riyadh,Italian Cuisine,516.09,13,3
7915,10/6/2023 7:57,Riyadh,Vegetarian/Vegan,164.53,14,4
7916,3/11/2024 13:33,Mecca,Sushi,284.98,17,4
7917,4/12/2024 5:25,Buraidah,Sweets,296.90,15,4
7918,9/21/2024 21:47,Riyadh,Seafood,226.68,9,2
7919,8/3/2024 9:40,Khobar,Seafood,563.51,19,3
7920,1/8/2022 1:27,Hail,Fast Food,267.30,17,2
7921,2/21/2024 23:55,Khobar,Indian Cuisine,654.05,7,3
7922,11/12/2022 6:15,Jeddah,Bakeries,50.37,15,2
7923,7/24/2024 2:52,Mecca,Indian Cuisine,606.19,19,4
7924,9/18/2023 12:01,Mecca,Seafood,79.16,19,2
7925,11/24/2024 5:08,Hail,Italian Cuisine,530.74,11,4
7926,3/27/2024 19:24,Hail,Seafood,291.90,18,2
7927,7/2/2023 0:26,Tabuk,Italian Cuisine,413.59,5,3
7928,11/7/2022 20:54,Tabuk,Pizzeria,593.72,11,4
7929,10/9/2022 5:42,Riyadh,Seafood,639.38,18,4
7930,3/8/2024 8:16,Buraidah,Sweets,409.65,20,3
7931,5/17/2024 14:47,Khobar,Italian Cuisine,113.54,16,3
7932,3/15/2023 9:21,Riyadh,Barbecue,36.32,9,5
7933,12/20/2022 13:00,Mecca,Italian Cuisine,628.08,5,4
7934,9/2/2023 3:45,Abha,Pizzeria,637.45,14,4
7935,11/2/2023 14:09,Riyadh,Burger,704.27,9,2
7936,1/21/2022 19:04,Riyadh,Bakeries,794.37,5,3
7937,11/27/2022 0:11,Jeddah,Indian Cuisine,785.88,8,1
7938,7/6/2024 4:45,Riyadh,Pizzeria,508.31,9,3
7939,10/24/2024 6:14,Jeddah,Vegetarian/Vegan,616.76,8,5
7940,9/14/2023 17:50,Tabuk,Pizzeria,570.19,15,1
7941,3/30/2023 6:28,Medina,Indian Cuisine,327.11,14,4
7942,4/17/2022 14:08,Khobar,Pizzeria,539.38,5,1
7943,1/17/2023 11:35,Tabuk,Bakeries,146.44,13,4
7944,7/7/2024 13:46,Jeddah,Coffee,652.71,13,2
7945,5/23/2024 12:14,Riyadh,Barbecue,640.23,8,2
7946,4/17/2024 21:12,Tabuk,Vegetarian/Vegan,735.17,17,1
7947,4/27/2024 11:31,Khobar,Bakeries,775.81,12,4
7948,9/8/2022 1:58,Dammam,Sushi,718.79,16,4
7949,2/3/2022 10:22,Buraidah,Fast Food,381.75,15,3
7950,2/27/2022 21:21,Hail,Fast Food,455.80,11,4
7951,7/15/2023 11:36,Tabuk,Seafood,206.78,13,4
7952,5/16/2022 22:03,Tabuk,Sushi,796.99,10,5
7953,4/30/2023 17:58,Dammam,Sweets,148.88,8,2
7954,7/6/2024 13:37,Riyadh,Pizzeria,165.41,14,1
7955,12/14/2023 3:14,Mecca,Fast Food,172.82,5,2
7956,4/8/2022 9:08,Hail,Sushi,139.26,17,1
7957,8/12/2024 21:46,Hail,Vegetarian/Vegan,184.54,12,1
7958,11/27/2022 7:54,Medina,Burger,505.03,20,1
7959,3/31/2022 12:48,Riyadh,Vegetarian/Vegan,289.44,17,4
7960,8/16/2023 11:02,Tabuk,Italian Cuisine,186.46,10,3
7961,11/3/2024 4:43,Tabuk,Fast Food,764.86,6,2
7962,8/15/2023 16:39,Medina,Pizzeria,434.28,18,1
7963,7/31/2024 18:21,Tabuk,Barbecue,419.58,13,3
7964,12/6/2023 17:20,Medina,Sushi,670.13,14,4
7965,4/9/2024 3:23,Mecca,Fast Food,268.32,13,4
7966,3/8/2024 16:07,Jeddah,Sushi,768.24,18,3
7967,2/15/2023 19:31,Buraidah,Barbecue,171.26,15,2
7968,5/30/2024 6:43,Khobar,Italian Cuisine,561.22,11,3
7969,4/4/2022 15:06,Mecca,Indian Cuisine,292.30,16,1
7970,8/22/2023 8:39,Dammam,Vegetarian/Vegan,88.24,20,2
7971,6/20/2024 6:20,Mecca,Fast Food,126.94,17,4
7972,7/21/2024 11:08,Jeddah,Coffee,451.03,8,4
7973,3/10/2023 13:06,Buraidah,Vegetarian/Vegan,101.79,8,1
7974,7/8/2024 16:53,Dammam,Barbecue,108.23,10,4
7975,3/29/2024 5:31,Buraidah,Italian Cuisine,450.96,7,3
7976,11/28/2022 22:51,Hail,Coffee,608.90,16,4
7977,1/2/2025 5:01,Tabuk,Indian Cuisine,599.05,20,5
7978,12/18/2022 23:19,Mecca,Vegetarian/Vegan,652.54,15,3
7979,12/1/2023 23:04,Hail,Pizzeria,740.90,13,5
7980,4/23/2023 0:27,Dammam,Sushi,95.14,14,4
7981,1/28/2024 22:54,Buraidah,Vegetarian/Vegan,724.66,13,3
7982,4/10/2023 22:19,Hail,Seafood,679.02,8,1
7983,5/17/2024 3:17,Riyadh,Barbecue,639.45,18,2
7984,2/27/2024 5:04,Buraidah,Italian Cuisine,639.93,8,4
7985,8/18/2023 4:54,Medina,Italian Cuisine,660.73,13,3
7986,9/3/2022 0:51,Buraidah,Seafood,263.86,18,3
7987,7/28/2022 8:01,Jeddah,Sweets,313.60,8,5
7988,1/6/2023 19:22,Buraidah,Seafood,153.30,19,1
7989,11/21/2022 17:25,Hail,Barbecue,469.63,7,2
7990,12/16/2024 22:43,Tabuk,Pizzeria,744.16,16,4
7991,6/23/2022 12:54,Mecca,Barbecue,125.46,6,4
7992,7/7/2023 10:33,Abha,Bakeries,279.90,12,3
7993,1/7/2024 3:19,Dammam,Fast Food,424.03,19,2
7994,4/4/2022 20:12,Hail,Burger,494.55,10,4
7995,4/27/2024 20:45,Abha,Pizzeria,406.58,16,4
7996,9/2/2024 13:49,Hail,Fast Food,759.10,6,4
7997,10/31/2022 5:54,Khobar,Coffee,591.62,11,1
7998,6/22/2024 8:23,Khobar,Barbecue,149.03,6,4
7999,11/17/2023 7:32,Jeddah,Sushi,215.08,10,4
8000,8/9/2024 8:14,Buraidah,Vegetarian/Vegan,541.25,8,1
8001,9/18/2024 16:58,Hail,Burger,713.75,9,3
8002,7/13/2024 5:07,Khobar,Fast Food,533.88,11,4
8003,6/22/2023 17:18,Dammam,Bakeries,269.46,16,3
8004,1/23/2025 8:08,Riyadh,Pizzeria,461.30,16,3
8005,11/2/2022 7:31,Tabuk,Indian Cuisine,259.62,5,1
8006,6/27/2022 4:17,Dammam,Fast Food,792.16,11,4
8007,12/18/2022 6:15,Dammam,Indian Cuisine,581.02,11,5
8008,10/11/2022 22:27,Hail,Vegetarian/Vegan,424.23,6,4
8009,11/14/2024 16:05,Hail,Pizzeria,361.24,14,2
8010,10/29/2022 23:36,Buraidah,Sweets,655.97,7,3
8011,7/2/2023 2:47,Medina,Sweets,467.48,20,2
8012,6/23/2022 6:42,Hail,Vegetarian/Vegan,478.20,11,1
8013,1/23/2024 20:22,Khobar,Vegetarian/Vegan,592.45,19,3
8014,2/15/2022 4:42,Mecca,Sweets,250.72,4,1
8015,2/5/2022 10:27,Dammam,Barbecue,192.18,11,3
8016,9/2/2023 20:33,Hail,Bakeries,699.07,17,2
8017,4/25/2024 23:13,Buraidah,Bakeries,583.54,11,3
8018,8/25/2024 13:15,Jeddah,Coffee,550.38,16,4
8019,9/24/2022 17:51,Tabuk,Seafood,736.09,9,4
8020,2/4/2022 5:43,Dammam,Coffee,348.02,20,3
8021,5/14/2022 2:17,Medina,Fast Food,117.71,12,5
8022,12/11/2023 4:28,Dammam,Sweets,507.92,11,4
8023,1/2/2023 3:03,Jeddah,Coffee,149.94,15,4
8024,2/12/2023 8:57,Mecca,Sushi,520.64,9,1
8025,10/30/2022 21:28,Medina,Fast Food,404.51,14,4
8026,1/31/2022 11:48,Abha,Italian Cuisine,573.58,6,5
8027,1/8/2024 21:17,Khobar,Italian Cuisine,381.69,12,4
8028,7/30/2024 23:06,Hail,Italian Cuisine,704.54,19,4
8029,1/9/2022 21:49,Khobar,Fast Food,603.93,17,3
8030,1/24/2025 21:25,Hail,Vegetarian/Vegan,795.30,12,2
8031,2/7/2022 13:56,Hail,Bakeries,727.58,12,2
8032,6/13/2022 22:34,Hail,Sweets,539.55,9,3
8033,6/6/2022 14:15,Medina,Sweets,259.33,8,3
8034,10/28/2023 3:14,Khobar,Italian Cuisine,311.74,8,3
8035,1/7/2025 18:29,Dammam,Coffee,540.44,15,5
8036,10/15/2024 0:53,Riyadh,Seafood,642.97,8,5
8037,12/20/2022 8:26,Riyadh,Coffee,389.18,6,4
8038,12/25/2024 16:29,Hail,Bakeries,150.74,15,2
8039,12/17/2022 16:09,Riyadh,Vegetarian/Vegan,661.87,19,4
8040,6/15/2023 11:59,Mecca,Italian Cuisine,590.23,10,2
8041,5/26/2024 3:23,Hail,Fast Food,256.13,19,3
8042,12/8/2022 19:43,Tabuk,Coffee,709.81,11,2
8043,10/7/2022 6:41,Riyadh,Indian Cuisine,267.87,7,3
8044,3/19/2024 10:08,Medina,Fast Food,526.63,8,3
8045,11/27/2022 0:57,Riyadh,Barbecue,236.53,6,5
8046,1/26/2025 4:45,Buraidah,Indian Cuisine,679.77,5,1
8047,9/24/2022 10:51,Jeddah,Barbecue,651.06,6,5
8048,9/25/2022 23:45,Tabuk,Italian Cuisine,745.41,13,2
8049,10/11/2022 18:10,Tabuk,Barbecue,445.57,12,3
8050,7/30/2023 5:16,Mecca,Vegetarian/Vegan,333.33,14,1
8051,1/28/2025 17:53,Jeddah,Bakeries,493.49,11,3
8052,10/26/2022 9:39,Abha,Pizzeria,610.04,19,3
8053,4/5/2022 13:51,Abha,Vegetarian/Vegan,777.53,19,2
8054,12/16/2022 19:35,Abha,Pizzeria,372.33,10,3
8055,5/3/2022 15:26,Khobar,Sweets,399.19,10,2
8056,1/8/2025 18:46,Riyadh,Burger,294.70,4,3
8057,5/9/2022 11:59,Khobar,Sweets,726.20,8,3
8058,4/28/2022 1:00,Dammam,Pizzeria,717.62,11,4
8059,3/9/2022 21:56,Hail,Indian Cuisine,481.72,13,1
8060,2/28/2022 13:29,Hail,Italian Cuisine,129.10,17,4
8061,6/16/2024 10:40,Buraidah,Pizzeria,546.23,6,2
8062,12/27/2022 19:29,Jeddah,Vegetarian/Vegan,542.96,16,1
8063,6/21/2022 9:10,Buraidah,Sweets,650.04,6,2
8064,9/19/2024 23:01,Dammam,Pizzeria,711.08,9,2
8065,8/6/2022 9:07,Tabuk,Pizzeria,428.58,7,3
8066,11/25/2024 20:25,Riyadh,Pizzeria,561.07,7,2
8067,6/25/2023 4:56,Abha,Sushi,132.55,7,2
8068,4/9/2024 15:30,Buraidah,Indian Cuisine,39.53,18,2
8069,2/17/2024 12:17,Medina,Vegetarian/Vegan,515.88,20,1
8070,1/16/2024 6:13,Buraidah,Indian Cuisine,289.66,4,3
8071,10/14/2023 0:07,Buraidah,Sweets,169.47,14,5
8072,7/3/2023 18:50,Abha,Burger,757.00,17,2
8073,1/9/2023 16:04,Buraidah,Fast Food,531.41,14,5
8074,6/23/2024 5:53,Abha,Burger,42.08,6,2
8075,6/18/2023 15:19,Khobar,Sushi,434.89,17,2
8076,1/8/2025 15:30,Jeddah,Seafood,212.56,8,2
8077,6/20/2022 17:41,Buraidah,Barbecue,673.67,13,4
8078,7/26/2024 14:44,Buraidah,Vegetarian/Vegan,631.07,16,4
8079,1/23/2022 22:25,Mecca,Barbecue,719.02,19,2
8080,7/1/2022 15:04,Jeddah,Sushi,572.05,9,2
8081,10/21/2023 1:57,Buraidah,Coffee,301.20,10,3
8082,2/1/2023 2:31,Riyadh,Fast Food,39.85,17,2
8083,8/19/2024 0:53,Khobar,Fast Food,464.32,19,3
8084,9/29/2022 11:28,Mecca,Sushi,349.02,19,3
8085,12/11/2024 19:13,Mecca,Sweets,196.53,20,1
8086,8/21/2024 8:26,Medina,Barbecue,672.12,15,5
8087,6/10/2024 10:26,Medina,Sweets,627.54,10,4
8088,1/21/2025 23:21,Medina,Sweets,742.71,19,1
8089,8/21/2024 15:46,Hail,Italian Cuisine,97.62,12,5
8090,2/2/2024 2:03,Riyadh,Coffee,669.33,18,1
8091,8/24/2023 11:21,Hail,Bakeries,684.06,12,1
8092,7/15/2023 1:38,Mecca,Sushi,38.89,6,1
8093,3/29/2023 17:44,Khobar,Vegetarian/Vegan,446.98,4,2
8094,10/31/2022 3:06,Buraidah,Fast Food,485.70,12,4
8095,4/9/2024 18:26,Tabuk,Barbecue,179.30,16,3
8096,7/4/2023 5:49,Dammam,Sushi,701.30,14,3
8097,1/29/2024 16:55,Hail,Sweets,577.49,12,3
8098,10/9/2024 16:04,Tabuk,Burger,62.60,9,4
8099,1/26/2022 6:19,Abha,Pizzeria,469.40,6,4
8100,4/14/2024 0:44,Khobar,Indian Cuisine,586.56,14,2
8101,5/21/2022 9:41,Tabuk,Italian Cuisine,99.36,5,3
8102,3/19/2022 3:31,Khobar,Pizzeria,404.66,18,3
8103,7/26/2022 9:29,Dammam,Coffee,386.18,9,5
8104,12/29/2024 15:25,Abha,Barbecue,519.14,10,1
8105,9/21/2023 15:22,Mecca,Vegetarian/Vegan,792.11,15,4
8106,11/26/2024 13:26,Riyadh,Indian Cuisine,384.94,15,2
8107,8/13/2024 5:15,Mecca,Pizzeria,655.47,6,2
8108,10/2/2023 2:08,Hail,Fast Food,157.63,13,2
8109,8/30/2024 8:45,Jeddah,Sushi,352.53,5,4
